stabf,g4,g3,g2,g1,p4,p3,p2,p1,tau4,tau3,tau2,tau1
0,0.660087695,0.685738945,0.618402919,0.568221379,-1.616779736,-0.688227538,-1.224881212,3.529888487,9.476518169,7.024713613,2.54240096,6.25599523
0,0.657738733,0.152037705,0.914806044,0.559888354,-1.200159571,-1.15758252,-1.392788181,3.750530272,1.749375146,2.407369219,4.858733203,5.281678939
1,0.641581407,0.463619869,0.529710237,0.071851169,-0.579191841,-1.492359329,-1.263199842,3.334751011,3.347319353,5.713893662,1.778202039,8.85871012
0,0.955372343,0.107232097,0.412484852,0.284646305,-0.727421618,-1.177476826,-1.3645665,3.269464944,8.205016644,7.932883898,5.827391745,3.909111169
0,0.831003543,0.559350673,0.297054523,0.500607147,-1.728046124,-1.102295604,-0.728631064,3.558972792,3.917227001,3.588341356,4.371960075,2.082241256
0,0.073522311,0.685749269,0.681222517,0.746795753,-1.825071409,-1.14509627,-1.689738932,4.65990661,2.174071921,4.262229881,5.631025617,1.29282023
0,0.432011478,0.065199394,0.903146761,0.957662207,-0.607496418,-1.518904312,-1.802449286,3.928850016,3.975007177,2.357059116,6.795979737,8.367261597
0,0.794466226,0.650787828,0.439138622,0.960771837,-1.242713873,-1.581286422,-1.581118503,4.405118797,7.720828448,2.529116845,6.775539019,3.303591679
1,0.397545155,0.327414792,0.382032971,0.376494987,-1.045448743,-1.468670634,-1.088648945,3.602768322,8.968997868,5.752549581,1.584580938,5.508495061
0,0.746194606,0.840693317,0.849143387,0.280642087,-1.80732593,-1.30604614,-0.885871026,3.999243097,7.631533596,7.435737664,5.178884409,8.629812363
0,0.120359154,0.511361346,0.771844751,0.375096771,-0.990524933,-0.766410832,-1.081061388,2.837997153,9.677282711,9.586584937,6.914650024,1.050224998
1,0.715219247,0.066100877,0.776098543,0.201971497,-0.992897471,-0.736031149,-1.140429356,2.869357975,1.418788594,7.369134161,2.931239588,5.741994914
1,0.877980514,0.471013945,0.909171698,0.536843926,-1.645238907,-1.947906029,-0.806637766,4.399782702,1.068609193,9.695030634,4.884745157,2.754755919
0,0.7505867,0.578997853,0.840676742,0.077078209,-0.995436404,-1.591467864,-1.395781013,3.982685281,6.635394442,8.877047458,7.497807973,2.67724638
1,0.831608588,0.830500437,0.635128435,0.6228378,-0.954905876,-1.626675306,-1.531511261,4.113092444,9.546646615,1.187873432,2.840611925,3.079925324
0,0.41586591,0.680695749,0.87095656,0.464405048,-0.612509602,-1.967098949,-1.951851215,4.531459766,2.105469515,5.911554359,7.982194155,2.588112167
1,0.295054743,0.954628404,0.450916695,0.369034616,-0.691335314,-1.036300114,-0.979781635,2.707417063,9.309779578,1.235414245,8.568193072,1.877249054
1,0.325684425,0.287750449,0.312989427,0.092221545,-1.297483268,-1.28704022,-1.361914891,3.946438379,5.914384257,3.786942825,5.954365916,8.972378168
1,0.633974246,0.38249559,0.158245936,0.625866408,-1.940956697,-1.934770179,-1.109615229,4.985342106,4.065549615,1.055452098,5.372058029,8.475055659
0,0.323529226,0.814727529,0.987913214,0.475302777,-1.640852276,-0.755320065,-1.971150198,4.367322539,9.718296311,7.779779936,1.139160761,5.902374075
0,0.389743312,0.156176306,0.298769167,0.833339418,-1.361314423,-0.508058531,-1.677377888,3.546750842,7.839844336,7.029361656,2.577227506,4.761743187
1,0.38926086,0.637222449,0.813505517,0.070237364,-0.636213693,-1.921239484,-1.412236747,3.969689925,9.956360379,2.01164145,4.208227795,9.072219398
0,0.195329399,0.401102645,0.985371782,0.796348058,-0.86788403,-0.999492286,-1.265387137,3.132763453,6.859753518,9.160119846,1.797142726,7.440179538
0,0.821687674,0.214277997,0.673356318,0.626272164,-1.737993044,-1.593761631,-1.67538973,5.007144405,5.22072948,7.539959682,2.211494393,7.497043943
0,0.706515339,0.310917478,0.192151216,0.087630166,-1.252737206,-1.544041651,-1.965680269,4.762459126,6.180951952,5.702067948,9.055629327,9.088662996
1,0.320875694,0.851370186,0.46905949,0.746242482,-0.968749323,-1.996356939,-0.577100503,3.542206766,5.208316596,8.52319962,1.987899064,0.729291191
0,0.969781962,0.859351255,0.940155954,0.175655781,-0.729058822,-1.020901624,-1.680297076,3.430257522,7.772727854,8.18688161,9.274816188,5.750324203
0,0.78179564,0.35261913,0.069900237,0.544503347,-0.832574536,-1.31478036,-1.692266824,3.839621721,8.114938545,5.10719117,5.015774236,6.791395083
1,0.076190325,0.95449716,0.279386011,0.705302797,-1.553367472,-0.775729975,-1.880613236,4.209710683,8.669638785,2.630033781,0.816488262,2.839587055
1,0.643339714,0.69039385,0.618743135,0.738890834,-0.779274672,-1.538279266,-1.96270657,4.280260508,5.967509902,1.059843126,7.406354552,1.553816985
0,0.449803358,0.899441854,0.956983848,0.125894813,-0.876129289,-0.595866635,-1.134469948,2.606465872,8.536986106,5.886238937,3.066083661,6.719135885
1,0.237573066,0.491200707,0.594087456,0.623548976,-0.534685283,-1.977882084,-0.978104848,3.490672215,5.723005636,3.065000086,7.492686447,2.320935818
1,0.854945266,0.123326921,0.731801205,0.197005845,-1.611306317,-0.643302372,-0.750467718,3.005076407,9.935089429,2.08835865,0.514420997,4.575127514
0,0.540684579,0.800899939,0.680590483,0.252505851,-0.713908646,-0.821627958,-0.533348447,2.06888505,4.844917605,5.218433206,7.433473917,4.426161964
1,0.866665645,0.197049467,0.749218184,0.652743185,-1.912416939,-1.127982306,-1.44741587,4.487815115,0.827947382,8.25551063,2.668582406,9.471411156
0,0.919915501,0.260024095,0.362960415,0.769401102,-1.078133003,-0.619532081,-1.176521795,2.87418688,8.316683621,3.956361055,2.27648445,3.413563958
1,0.90543192,0.765736195,0.369968231,0.108947502,-1.988217269,-0.570103485,-0.901896002,3.460216756,2.46002795,2.875748484,0.875963863,6.341150521
0,0.305951866,0.660503795,0.894696943,0.194791014,-1.280991054,-0.72798038,-1.788968654,3.797940088,6.668340906,6.095355633,8.279374013,9.904541529
0,0.237514699,0.875813439,0.342030477,0.484302519,-1.679573046,-1.285638007,-0.913488721,3.878699774,4.723246801,6.894354289,1.785637712,8.283622578
0,0.251871733,0.571282659,0.877670426,0.920187349,-1.968810638,-1.744431684,-1.717581161,5.430823482,8.703977803,7.06361589,5.573551916,8.998411446
0,0.605348259,0.808912927,0.444904889,0.24884789,-1.841541677,-1.10044607,-0.595686735,3.537674483,5.865312143,3.415270341,2.606602134,6.584278143
0,0.160192437,0.680558511,0.458395867,0.887598263,-1.488844419,-1.877469564,-0.577590474,3.943904457,4.747989287,5.90674305,6.751084834,5.917246
0,0.669650684,0.821358261,0.405256505,0.126344659,-1.196764964,-1.974690275,-0.520941659,3.692396897,3.183873796,9.373776575,8.492788816,8.399168941
1,0.389579688,0.638177408,0.602263496,0.949595779,-1.035663715,-1.385038753,-1.274373787,3.695076255,2.548913846,3.619928675,0.758082412,8.188739126
1,0.702531312,0.893295493,0.331908052,0.386926878,-1.932626711,-1.800060964,-0.601412734,4.334100409,3.756231996,1.858459713,2.848237378,9.713215107
1,0.199490171,0.674670608,0.456508357,0.280070702,-0.807012954,-0.971841899,-1.209039557,2.98789441,2.422865538,1.292850437,9.098543688,0.559362229
0,0.12105485,0.664695181,0.178074698,0.771981391,-1.23545588,-0.870647926,-0.599043835,2.70514764,9.05619664,4.434117775,5.36021193,5.562420068
1,0.056015909,0.225353378,0.73887021,0.235075691,-1.569927069,-1.309584646,-0.875308765,3.754820481,8.730185727,4.727510218,5.404965835,7.626615597
1,0.612913678,0.825657388,0.24747165,0.742638233,-1.896247972,-1.825078685,-0.560253178,4.281579836,0.845644368,0.825990545,2.226110003,9.827487737
0,0.500560479,0.799768207,0.814472836,0.46277976,-1.872476077,-0.837903589,-1.478228365,4.188608031,3.112703067,4.520142056,5.524171587,1.285136564
0,0.966376744,0.151962659,0.050296364,0.713911528,-0.854450543,-0.912533808,-0.881282083,2.648266435,7.805816286,3.311282345,1.880307497,4.064072539
0,0.851163343,0.526144883,0.273216931,0.659519224,-0.758524854,-1.589084876,-1.8947938,4.24240353,9.376246719,6.019740318,9.389084992,1.467617668
0,0.885677899,0.45088523,0.94523933,0.754965526,-1.846751951,-1.340789964,-0.613619205,3.80116112,4.570414452,3.7126385,9.027860288,9.833500814
0,0.411861023,0.540369856,0.207251012,0.624203428,-1.905540448,-1.263601656,-0.990679567,4.159821671,3.404690692,8.509816363,9.900297542,6.878462042
1,0.200767433,0.2685163,0.4099039,0.54718242,-0.672586386,-1.964026185,-1.794564166,4.431176736,7.318276173,7.245770829,0.949628026,6.222153736
1,0.157944136,0.397515733,0.552128291,0.474670681,-1.697217765,-1.50206804,-0.539749559,3.739035364,4.500931463,9.917692366,0.843828821,8.129834216
0,0.153240126,0.73189089,0.975578701,0.673510699,-0.816806154,-1.172318657,-1.460469243,3.449594053,3.530528574,5.610632379,4.572991244,9.278942672
0,0.566183108,0.8897895,0.063016389,0.584901069,-1.084260701,-1.243478604,-1.922057542,4.249796847,7.842710665,9.035289178,1.03571248,2.071057925
1,0.505431986,0.699491333,0.119678615,0.54992615,-1.061615454,-1.803207308,-0.594119458,3.458942219,6.51632658,0.87074749,6.021331599,4.793270372
1,0.716123751,0.811720135,0.339155939,0.796943962,-1.925007348,-0.888751531,-0.624621049,3.438379928,2.201491092,1.260282566,4.297037692,8.731100425
1,0.188745581,0.208128057,0.723040574,0.595197931,-1.786179911,-1.759771063,-1.105046309,4.650997283,6.519873511,7.558527069,2.903450291,4.292176996
1,0.568275279,0.308735139,0.88741313,0.237260003,-1.170217046,-1.888405428,-1.49701843,4.555640904,5.584446093,5.426384751,2.290237383,1.51424924
1,0.494023913,0.587079428,0.123997344,0.086483662,-1.274957819,-0.774384437,-1.879775468,3.929117724,1.262169283,3.294578832,6.083926077,8.970051765
1,0.189640373,0.291749925,0.081319659,0.177337546,-0.554571133,-1.430570297,-0.974060006,2.959201436,6.618638811,5.819219215,0.6008732,8.811913373
0,0.238973831,0.875887918,0.772864841,0.976606726,-0.966784281,-0.545767027,-0.61605248,2.128603788,1.137134464,9.830984752,9.308665632,1.354536688
0,0.721194016,0.883108537,0.754627972,0.278689549,-1.035980691,-1.800284612,-1.798394201,4.634659504,2.267096788,8.557974405,8.363267895,8.245885674
0,0.223721529,0.587240953,0.685090338,0.574124998,-0.551343883,-1.553999956,-1.438910996,3.544254835,9.275957493,7.439178164,8.437450829,5.732109797
1,0.55054304,0.75733162,0.914564721,0.881786344,-0.977492029,-1.77648777,-1.677111892,4.431091691,3.665413075,0.84767609,1.425309566,1.982697211
0,0.795485291,0.530858099,0.969464668,0.313122592,-0.965565429,-1.288761135,-0.752088791,3.006415356,9.731526491,5.344048733,4.480330348,4.654351076
1,0.176368741,0.14810684,0.681962989,0.312762054,-1.997691306,-0.876408193,-0.905501494,3.779600993,3.263464056,9.900013642,2.540738797,2.212607646
1,0.408349143,0.589482783,0.355805794,0.144308956,-0.549887651,-0.628681455,-1.72413503,2.902704137,8.047678132,2.852768465,6.040679483,6.118752121
1,0.567429875,0.42116687,0.468082263,0.706770009,-0.627978327,-0.980193518,-0.647994232,2.256166078,9.710791852,4.66299394,7.454384091,0.648181837
0,0.869986252,0.634199445,0.130918901,0.072480653,-1.397664453,-0.88181975,-0.676361464,2.955845667,9.184447127,8.732029997,3.919258874,5.262271624
0,0.903542688,0.393643792,0.067482425,0.739004543,-1.768192126,-0.995484072,-0.938445495,3.702121693,9.798223185,9.052509486,8.585142308,6.683104994
1,0.080316708,0.200755668,0.961607838,0.553185054,-1.210362481,-0.856400131,-0.952934166,3.019696778,2.977728575,0.668449247,1.047696045,3.018452075
0,0.650569922,0.664819052,0.764514427,0.645884834,-1.249960385,-1.607300979,-0.522593211,3.379854575,7.564411475,8.625119095,8.100543126,5.312598716
0,0.93472863,0.466109296,0.871295616,0.810869528,-1.253236726,-0.763771684,-0.785181194,2.802189604,5.139068838,1.167491063,1.982322981,3.883451851
0,0.288089407,0.966863539,0.502760871,0.351397342,-1.050329031,-1.725545622,-0.692439154,3.468313806,3.802354975,7.184345249,3.222799875,1.168637292
0,0.177204368,0.978953039,0.581204107,0.273178271,-1.207882237,-0.587015658,-1.849655939,3.644553834,3.52345091,7.830562943,1.721863278,3.594450895
0,0.928193467,0.499667262,0.111405017,0.074338122,-1.80222016,-1.199092454,-0.810662017,3.811974631,7.797809183,9.472843593,7.16989809,3.350586774
0,0.445111855,0.405977007,0.48385933,0.659618594,-1.065895626,-1.920685967,-1.325785367,4.31236696,2.401491112,5.883431903,3.64949607,8.159137846
0,0.996200297,0.151606452,0.890858585,0.193453524,-0.706732118,-1.44497981,-1.96825278,4.119964708,2.668742895,5.840690135,9.966279564,8.682606078
0,0.55152964,0.089646398,0.80104599,0.627516247,-1.124787275,-1.369188074,-1.906655795,4.400631144,3.950642516,0.814491802,5.406391316,7.254321605
0,0.740977393,0.994275054,0.231345389,0.449207992,-1.125984919,-0.973463916,-1.089207181,3.188656015,6.405266593,9.742938489,6.473115656,4.413725881
0,0.725377789,0.737175121,0.286779131,0.650590399,-1.265313636,-1.787448342,-0.791412651,3.844174629,3.637494806,3.236418855,7.03451819,4.853455042
1,0.285684683,0.746941759,0.246294381,0.425382306,-1.651775694,-1.904686054,-0.637782453,4.194244201,3.359529444,1.147690902,8.335467271,7.442142035
0,0.610328537,0.595220919,0.791445172,0.49547621,-0.763489939,-1.073158612,-1.745526507,3.582175058,9.647818801,4.081066458,2.448384314,9.363568497
0,0.548885768,0.144994386,0.945801377,0.71506177,-1.341958584,-1.797427107,-1.795929003,4.935314695,1.040486423,3.745038185,9.862864128,5.647455133
1,0.508449937,0.49749169,0.166685256,0.988369025,-1.785374572,-1.959750359,-0.947717919,4.69284285,8.124981229,3.008558529,1.974816611,1.799386042
0,0.824609005,0.504512471,0.150677462,0.856406678,-1.458263879,-1.685963874,-1.136346764,4.280574517,1.760367104,8.707242119,3.681835437,8.968818015
0,0.806743118,0.449730043,0.534433558,0.336614973,-1.090698384,-1.859119346,-0.528580207,3.478397937,5.026690925,5.838193801,4.104057894,1.751666693
1,0.212447123,0.241138433,0.559970325,0.254225667,-1.046681816,-1.642592725,-1.093913394,3.783187935,4.992221099,8.426023411,1.929279063,0.812978429
0,0.388422854,0.454642528,0.763892726,0.882048427,-1.937952711,-0.749708029,-1.993984674,4.681645413,2.837712696,3.691036557,3.720217497,2.282865305
0,0.122167483,0.919202787,0.416101971,0.90152966,-0.669362068,-0.682080221,-1.9479656,3.299407889,3.613650096,1.508136278,4.173404317,5.287861234
1,0.467986148,0.152722811,0.860789109,0.417757531,-1.784148717,-1.233509487,-0.703849706,3.721507909,8.156812139,9.978192713,0.975181893,4.87340448
0,0.569815549,0.187038952,0.705289789,0.630484225,-1.74623547,-0.572178603,-1.846694123,4.165108197,9.134917939,3.446410213,6.08014447,8.882044048
0,0.782662681,0.132455589,0.819852428,0.414862642,-1.754981124,-0.969401614,-1.313917778,4.038300516,5.51782949,8.518476807,9.228721671,8.917635348
0,0.782799483,0.894778804,0.126953366,0.371643732,-1.776633101,-1.531785957,-1.82902809,5.137447148,8.331133678,9.387407935,5.041630776,9.12152838
0,0.888707623,0.569983115,0.289809753,0.480069148,-0.524657632,-1.155387181,-1.547298413,3.227343226,7.85911867,0.537317001,8.18745022,3.966491476
0,0.799833607,0.534460338,0.064643499,0.751517188,-1.040622577,-1.73291626,-1.572475153,4.34601399,8.777145456,6.176345304,3.364991751,5.376335508
0,0.131342452,0.781514847,0.543538654,0.121745981,-1.485811133,-0.508686132,-0.909141717,2.903638982,5.891827288,9.220961825,5.308543804,4.097069372
0,0.59045981,0.763672161,0.192374885,0.271673325,-1.513679208,-1.061876995,-1.31614037,3.891696572,5.606796159,7.19870847,9.967429384,6.719997709
1,0.608579934,0.877425473,0.259294446,0.2562049,-1.493822507,-0.774160665,-1.430821054,3.698804226,9.123708891,3.476701939,1.450141166,3.737538222
0,0.341240539,0.881214146,0.748123382,0.282688424,-1.418157899,-0.641260925,-1.960029396,4.019448221,8.76009956,8.179237473,3.883625994,4.89207142
0,0.931880013,0.966527528,0.408844622,0.954956572,-1.263726011,-1.925626861,-1.150315497,4.339668369,8.511622289,7.773463921,3.274669023,5.725855786
0,0.982598289,0.212570173,0.270823307,0.334401678,-1.495433832,-1.793665661,-0.975266504,4.264365996,9.00430027,3.488620947,8.322063319,4.443063911
1,0.511301003,0.251219409,0.534341676,0.063700941,-0.542752632,-1.206356899,-1.514179928,3.263289459,3.64553511,1.073037188,0.911306432,6.365270963
0,0.468596496,0.42482614,0.66638928,0.753201214,-1.99922929,-1.130106419,-1.043925798,4.173261507,7.800734288,2.952743534,6.960176132,6.400751695
0,0.618963821,0.996105695,0.440821251,0.934448481,-1.118782627,-0.735364143,-1.329026608,3.183173378,8.60676089,5.357994337,3.464186876,5.87156382
1,0.470540307,0.344834445,0.267369856,0.139890472,-0.914916786,-1.021284921,-0.634684049,2.570885757,4.209235666,2.845934046,8.364780585,8.231291532
0,0.252449299,0.502802882,0.920525408,0.682836626,-1.914719657,-1.42723072,-1.248197349,4.590147727,5.752624952,1.456835249,3.072431188,4.727359149
0,0.495224589,0.843820538,0.839251611,0.497616401,-1.566121599,-0.532030309,-1.575872726,3.674024633,4.91639964,8.4432084,9.205639526,1.536009176
0,0.396875443,0.818369767,0.53957167,0.748271244,-0.694349963,-0.96726487,-1.117174194,2.778789028,4.81151628,9.236725007,7.316069386,1.579362048
0,0.844348988,0.139377036,0.981156302,0.985190594,-0.690151725,-1.544979902,-0.512705549,2.747837176,1.103431303,0.534061854,5.368375401,8.430338862
0,0.673449418,0.985247204,0.744616364,0.824201986,-1.267633765,-1.703353821,-0.853378068,3.824365654,5.170763113,7.306356928,1.597492719,8.354236468
1,0.254808531,0.318641404,0.231136481,0.489268899,-1.744916304,-1.650418483,-0.766509971,4.161844757,7.785304972,9.329514087,2.825444139,2.603143173
0,0.606281785,0.321588732,0.986925542,0.8210539,-1.673297069,-0.729342186,-0.713249177,3.115888431,5.545613941,8.889291421,9.956531643,8.656882275
0,0.935297577,0.142178248,0.109707208,0.555524069,-1.465026139,-1.570054286,-0.532870425,3.567950851,8.10373864,7.377372939,6.512221769,9.18576396
0,0.880393543,0.547615074,0.313170391,0.792916825,-0.712545871,-1.130433154,-0.683340691,2.526319716,5.288542255,9.400461255,3.974285176,4.467216574
0,0.087477753,0.808458446,0.652077468,0.158587702,-1.335950351,-1.664788483,-1.801677762,4.802416596,2.824302736,5.009744166,9.341218188,9.041242596
0,0.794407092,0.063799339,0.656154109,0.883734199,-0.942931156,-1.001671826,-0.820788632,2.765391615,5.397794283,2.784571009,5.350630977,1.796916179
0,0.65976064,0.755315256,0.861826597,0.308960989,-1.273694897,-1.610092514,-0.517494446,3.401281856,9.888659276,5.729187221,5.298607477,4.551151865
